15848	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
0	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
0	2147483647
0	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
0	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
0	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
466	2147483647
0	2147483647
466	2147483647
0	2147483647
